track_id,track_name,track_duration_ms,track_popularity,track_genres,album_id,album_name,album_release_date,album_label,artist_ids,artist_names,release_year,track_duration_sec,source_playlist_id,playlist_name,playlist_owner,user_id
5xEkS8jl0DwBNMU7uBEm7e,Flex,212812,46,"['house', 'dance', 'big room', 'edm', 'tech house', 'techno', 'trance']",2ufdXSRJm2ve5T0cBQjwkm,Flex,2025-02-28,,"['2o5jDhtHVPhrJdv3cEQ99Z', '28KSeoYQphCQ5cGa0cuUCm']","['Tiësto', 'Oscar L']",2025,212.812,003SVeRlQoTLc8bzLZVQiR,THE BEST MAINSTAGE 2025,Jimin,5
3DtEqVec0nSHUpDVOu3ZkO,Big Bada Boom,207096,40,"['trance', 'progressive trance']",6FVaGUMT96pGUzELF3tKPG,Big Bada Boom,2025-02-28,,['5FXLHhKgStv36wfwXMhTWt'],['Will Atkinson'],2025,207.096,003SVeRlQoTLc8bzLZVQiR,THE BEST MAINSTAGE 2025,Jimin,5
7cZvAWCOePm4WcIv1COoFU,Underwater - Festival Edit,174448,30,"['edm', 'progressive house', 'big room']",6Egd2NFSkzvNiOyi19Yxwm,Another World (Deluxe),2025-03-07,,"['3XINWZaloea97SIRiyTJxX', '4D75GcNG95ebPtNvoNVXhz']","['DubVision', 'AFROJACK']",2025,174.448,003SVeRlQoTLc8bzLZVQiR,THE BEST MAINSTAGE 2025,Jimin,5
1eL80CN0UF5aBsncWBPfFQ,Holy - Nicky Romero & Almero Festival Edit,223937,43,"['drum and bass', 'progressive house', 'electro house', 'edm', 'big room', 'stutter house', 'liquid funk']",4YrGxWlTt7h1Q0BPIUEOAI,Holy (Nicky Romero & Almero Festival Edit),2025-03-14,,"['5ChF3i92IPZHduM7jN3dpg', '5vgh47byX55s6GPztw1V3Q', '7q03I7IegvJ063qYJIg4kI']","['Nicky Romero', 'Émilie Rachel', 'Almero']",2025,223.937,003SVeRlQoTLc8bzLZVQiR,THE BEST MAINSTAGE 2025,Jimin,5
7fc4OLUDFGSbfBfwp6gWua,Angels,147024,57,"['progressive trance', 'electronica', 'progressive house', 'edm', 'trance']",0B3yz5yzZuwPVcsTkGieaJ,Angels,2025-03-13,,"['0SfsnGyD8FpIN4U4WCkBZ5', '1ocnIbhFWM9bSPrd7Hu4zF', '2EOdORJgTiT4w2eLQk1IWE']","['Armin van Buuren', 'Punctual', 'EVALINA']",2025,147.024,003SVeRlQoTLc8bzLZVQiR,THE BEST MAINSTAGE 2025,Jimin,5
2qlqMa0e422LZyGw1J5for,YEAH,141551,74,"['edm', 'electro', 'electronica', 'big room']",3reHnBJbOMrlymwkwYqtEH,YEAH,2025-03-14,,"['73jBynjsVtofjRpdpRAJGk', '2rTo8KIkBTFjQS7VvaKYQ4', '6S3KljEiIOWoLMUyZrkQUc', '2HkAI0YrEcgoR8QdaURqhO']","['Dimitri Vegas & Like Mike', 'W&W', 'Marnik', 'Dimitri Vegas']",2025,141.551,003SVeRlQoTLc8bzLZVQiR,THE BEST MAINSTAGE 2025,Jimin,5
0NjGyIVB2qVrqlnlkXXbuZ,Safe & Sound,178846,37,"['edm', 'future house']",3ahcPMMJJMRDGbWuO6ljwG,Safe & Sound,2025-03-14,,"['0RViEWnZO2VhmY4oI0PhF9', '0oUXA3boTncBMYFD5o6G2E']","['Mesto', 'Moa Lisa']",2025,178.846,003SVeRlQoTLc8bzLZVQiR,THE BEST MAINSTAGE 2025,Jimin,5
0HWEgMZ8CfshUkZyZi5t7h,In Da Club,150461,37,[],7rQTLzMYlKtacNJjEkYsa7,In Da Club,2025-03-14,,"['2vVNxGBvKRQMWwI5c8KmYh', '0aOIluXr131XqrXFwFCFGT']","['Tujamo', 'Sevek']",2025,150.461,003SVeRlQoTLc8bzLZVQiR,THE BEST MAINSTAGE 2025,Jimin,5
5EToWgXnsZq67AjS7dWeMk,Plastic,163125,19,"['edm', 'progressive house', 'big room']",0AVlblH1cQXcbCl2eignAf,Plastic EP,2025-03-21,,['10hGPIDZi33LRaYRIq3Bh4'],['Dimitri Vangelis & Wyman'],2025,163.125,003SVeRlQoTLc8bzLZVQiR,THE BEST MAINSTAGE 2025,Jimin,5
40wS2odqmKnfpK8W23LNTW,Keep The Faith,193490,57,"['rock', 'progressive trance', 'electronica', 'progressive house', 'edm', 'trance', 'glam metal']",1ZtpnvC9pYqIZoXFKbVtnV,Keep The Faith,2025-02-28,,"['0SfsnGyD8FpIN4U4WCkBZ5', '58lV9VcRSjABbAbfWS6skp']","['Armin van Buuren', 'Bon Jovi']",2025,193.49,003SVeRlQoTLc8bzLZVQiR,THE BEST MAINSTAGE 2025,Jimin,5
